017KJcZd2GpMXKQV,1
01R2tkKoJY7ii4AD,0
024WtT0VPvio74fD,1
02OaDfEaDN88YndS,1
04Wex4aauKiPbURh,0
04Wn9M6Rnf8Qk1uz,1
05bJbSYfgzEsrdAG,1
064alf6A7224a7l5,1
06FfphWRtFqZcvaW,0
06YkLEvdHv4BC6rR,0
07PcRwgrSOVqIp8f,1
08g4dWAb34gIfkwx,1
09r8T8IoDVGb5ra4,0
0AyxhQCx34BHQpPN,1
0B1lcgO7lhq09xmP,1
0BKwX8eAJnY6tuUo,1
0DmS5fyHGxvPukNe,1
0Dqu0WA3bVWLaZCs,1
0E9pct7OCQibafgm,0
0EVVkUADbbfA0wMP,0
0EXc1vedNzxA7n9Q,0
0EbCTGrG1rxkfLN4,1
0EedgBISHSPtF2oa,0
0G7uwG1siV0kLyXi,1
0GVTCDsuAkuVkUIF,1
0GaMYB4asQgxkUpR,1
0HI2VqYKcsQoTpd8,1
0J0gLob39TJWfRA1,1
0J2ge3SUJst3BZ8z,1
0KiHz3f7ytABnEL4,1
0LSQ3WbeceyHSdZc,1
0M3N32vlAtFqh4xq,1
0Mo0FeDBITjiU6zw,1
0MsPO6zPvSHjhfyM,1
0Mu8IyadSijrlTSk,1
0NJRIEcad7nbIBvo,0
0NVr4ksmeJ1tfioq,0
0QAzrW2F0YE3OOWo,1
0QWyy30xpmJPdFsw,0
0RkN0ieEmCx9fxjG,0
0SX2viuWI0BShazf,0
0Sn3CbC3gk5943V5,1
0SohtTWszlNc3j0L,1
0Sr9B4KyLOJDRyX8,1
0SyJ9VMhFPICD4Wj,1
0UK1hPLBMACu3QC7,0
0UrnHDXyFFrCazQu,1
0VcqCoCjhwfqTGpg,0
0WNjJA2XAv3OvsJG,1
0WOECx85Ye1kCvEU,1
0YpD14dS7E3Iy4f5,0
0ZZqWxiIXpUNdRoA,0
0amld6IkT95aG6nP,0
0az2Dz6jF7tVYDT4,0
0brndnBoY53jVyE4,0
0c9SQQ3buUW7PAmg,1
0ctoXl7P6mVpSMwI,1
0dVTswCWvYNc0m2u,1
0dhlS1OEdZmfRnFH,1
0eJLTMw55sL9TTvQ,1
0ez8rtuD59ic3l2v,1
0gcgN3mytH63XkzF,1
0gistqaf5ZXBQ2tZ,1
0iaRxfRfPUFrkVhA,1
0j932JFyly9LjOBu,1
0kTMNiiqiUeUjH1H,1
0lBNQBNYA4JTCiRk,1
0mr7um6WSpsWICwS,1
0nCubBg9dEZOIsvX,1
0nK7QwvHW1ZcWgJW,1
0o8KaM1dRES5mgMu,0
0oHvCPU5h0Fmh5eR,0
0pmo31nlKAwg4HiZ,0
0qAiKvalNn1fU8sN,1
0qB0zHaFHWkTgSZo,1
0rvCKTuvDFsBWizV,1
0sPibEbU9Vcj19wb,1
0uxKxHqdLxKGtLI1,1
0v98Qi1uy65OQHcj,1
0wR3TFK7QlA0ZFuj,1
0wXmVRiLTolPQlSf,1
0wu8SBKdfd0ZSa6s,0
0ynXg2O2JU0Shta1,1
0zYOYSV8A3tkgYOs,1
10tFJJUKAUKmrIjG,0
11O8DLg29swlmrvp,0
11kTAbKWK5Bdc2zw,0
125niSioRyuc70h1,1
125tfy2jEeG4NjrM,0
12fFTLVU1tjfKo73,1
15DQOyy4cH2B49IB,1
15EGOwv2ZNBvZC0y,1
15Jf9szOKhJEd2lv,1
167lzcZmmBaNTMZ5,1
